year,trifd,frs id,facility name,street address,city,county,st,zip,bia,tribe,latitude,longitude,horizontal datum,parent co name,parent co db num,standard parent co name,foreign parent co name,foreign parent co db num,standard foreign parent co name,federal facility,industry sector code,industry sector,primary sic,sic 2,sic 3,sic 4,sic 5,sic 6,primary naics,naics 2,naics 3,naics 4,naics 5,naics 6,doc_ctrl_num,chemical,elemental metal included,tri chemical/compound id,cas#,srs id,clean air act chemical,classification,metal,metal category,carcinogen,pbt,pfas,form type,unit of measure,5.1 - fugitive air,5.2 - stack air,5.3 - water,5.4 - underground,5.4.1 - underground cl i,5.4.2 - underground c ii-v,5.5.1 - landfills,5.5.1a - rcra c landfill,5.5.1b - other landfills,5.5.2 - land treatment,5.5.3 - surface impndmnt,5.5.3a - rcra surface im,5.5.3b - other surface i,5.5.4 - other disposal,on-site release total,6.1 - potw - trns rlse,6.1 - potw - trns trt,potw - total transfers,6.2 - m10,6.2 - m41,6.2 - m62,6.2 - m40 metal,6.2 - m61 metal,6.2 - m71,6.2 - m81,6.2 - m82,6.2 - m72,6.2 - m63,6.2 - m66,6.2 - m67,6.2 - m64,6.2 - m65,6.2 - m73,6.2 - m79,6.2 - m90,6.2 - m94,6.2 - m99,off-site release total,6.2 - m20,6.2 - m24,6.2 - m26,6.2 - m28,6.2 - m93,off-site recycled total,6.2 - m56,6.2 - m92,off-site energy recovery t,6.2 - m40 non-metal,6.2 - m50,6.2 - m54,6.2 - m61 non-metal,6.2 - m69,6.2 - m95,off-site treated total,6.2 - unclassified,6.2 - total transfer,total releases,8.1 - releases,8.1a - on-site contained,8.1b - on-site other,8.1c - off-site contain,8.1d - off-site other r,8.2 - energy recover on,8.3 - energy recover of,8.4 - recycling on site,8.5 - recycling off sit,8.6 - treatment on site,8.7 - treatment off site,production wste (8.1-8.7),8.8 - one-time release,prod_ratio_or_ activity,8.9 - production ratio
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133846,Pentachloroethane,NO,0000076017,76-01-7,6056,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.3600000000,19.3200000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,19.6800000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,19.6800000000,0E-10,0E-10,19.6800000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,19.6800000,,PRODUCTION,1.03
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133859,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,8.9800000000,0.1900000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,9.1700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,9.1700000000,0E-10,0E-10,9.1700000000,0E-10,0E-10,0E-10,0E-10,12206.0000000000,0E-10,1.2800000000,0E-10,12216.4500000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133861,Propylene,NO,0000115071,115-07-1,29009,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,14823.1000000000,1258.4700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,16081.5700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,16081.5700000000,0E-10,0E-10,16081.5700000000,0E-10,0E-10,330311.0000000000,0E-10,0E-10,0E-10,276874.0000000000,0E-10,623266.5700000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133873,Vinylidene chloride,NO,0000075354,75-35-4,5538,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,3.7000000000,6.0100000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,9.7100000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0500000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0500000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.2500000000,0.2500000000,0E-10,0.3000000000,9.7600000000,0E-10,0E-10,9.7100000000,0.0500000000,0E-10,0E-10,0E-10,16924.7900000000,0E-10,5683.0000000000,0.2500000000,22617.8000000,,PRODUCTION,1.08
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133885,Trichloroethylene,NO,0000079016,79-01-6,7526,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,24.1400000000,2.4800000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,26.6200000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.3400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.3400000000,62.7500000000,0E-10,0E-10,0E-10,0E-10,62.7500000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2.8800000000,2.8800000000,0E-10,65.9700000000,26.9600000000,0E-10,0E-10,26.6200000000,0.3400000000,0E-10,0E-10,0E-10,8725.0000000000,62.7500000000,1.0000000000,2.8800000000,8818.5900000,,PRODUCTION,1.03
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133897,Anthracene,NO,0000120127,120-12-7,31013,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,160.5700000000,12.2600000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,172.8300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1688.7000000000,1688.7000000000,0E-10,1688.7000000000,172.8300000000,0E-10,0E-10,172.8300000000,0E-10,0E-10,0E-10,0E-10,16560.0000000000,0E-10,472.5000000000,1688.7000000000,18894.0300000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133909,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,7671.4900000000,197.3100000000,34.0200000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,7902.8200000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,8475.1400000000,8475.1400000000,0E-10,8475.1400000000,7902.8200000000,0E-10,0E-10,7902.8200000000,0E-10,0E-10,546.0000000000,0E-10,968340.0000000000,0E-10,18962.3000000000,8475.1400000000,1004226.2600000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133911,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5955.3200000000,301.8100000000,69.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,6326.1300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,8445.5000000000,8445.5000000000,0E-10,8445.5000000000,6326.1300000000,0E-10,0E-10,6326.1300000000,0E-10,0E-10,3279.0000000000,0E-10,628329.0000000000,0E-10,5257.0000000000,8445.5000000000,651636.6300000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133923,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1580.5400000000,769.4900000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2350.0300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,75.3000000000,0E-10,0E-10,0E-10,0E-10,75.3000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,2254.6400000000,2254.6400000000,0E-10,2329.9400000000,2350.0300000000,0E-10,0E-10,2350.0300000000,0E-10,0E-10,9836.0000000000,0E-10,940557.0000000000,75.3000000000,14361.0000000000,2254.6400000000,969433.9700000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133935,"trans-1,4-Dichloro-2-butene",NO,0000110576,110-57-6,26765,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,12.8400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,12.8400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,12.8400000000,0E-10,0E-10,12.8400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,12.8400000,,PRODUCTION,1.03
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133947,"1,3-Butadiene",NO,0000106990,106-99-0,24042,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,730.4000000000,3811.3700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,4541.7700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.2500000000,0.2500000000,0E-10,0.2500000000,4541.7700000000,0E-10,0E-10,4541.7700000000,0E-10,0E-10,143705.0000000000,0E-10,0E-10,0E-10,45791.0000000000,0.2500000000,194038.0200000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133950,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,8766.0600000000,6566.8900000000,2.4700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,15335.4200000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,709.7200000000,709.7200000000,0E-10,709.7900000000,15335.4900000000,0E-10,0E-10,15335.4200000000,0.0700000000,0E-10,217268.0000000000,0E-10,1480059.0000000000,0E-10,328354.9000000000,709.7200000000,2041727.1100000,,PRODUCTION,1.07
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133962,Allyl alcohol,NO,0000107186,107-18-6,24224,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15415.9300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,15415.9300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,15415.9300000000,0E-10,0E-10,15415.9300000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,54241.1000000000,0E-10,69657.0300000,,PRODUCTION,2.90
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223133974,Ethylene oxide,NO,0000075218,75-21-8,5405,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0E-10,1324.9700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1324.9700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1324.9700000000,0E-10,0E-10,1324.9700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1324970.0700000000,0E-10,1326295.0400000,,,
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223224092,Vinyl chloride,NO,0000075014,75-01-4,5231,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,5085.6400000000,1479.0400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,6564.6800000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.0700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,90.2100000000,90.2100000000,0E-10,90.2800000000,6564.7500000000,0E-10,0E-10,6564.6800000000,0.0700000000,0E-10,373689.4800000000,0E-10,87892.0000000000,0E-10,513.8400000000,90.2100000000,468750.2800000,,PRODUCTION,1.03
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223224104,"1,2-Dichloroethane",NO,0000107062,107-06-2,24117,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,14510.7700000000,5692.8700000000,902.0000000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,21105.6400000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.3700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0.3700000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,10173.3300000000,10173.3300000000,0E-10,10173.7000000000,21106.0100000000,0E-10,0E-10,21105.6400000000,0.3700000000,0E-10,739225.3000000000,0E-10,24734942.0000000000,0E-10,377.0000000000,10173.3300000000,25505823.6400000,,PRODUCTION,1.08
2024,42029WSTLK2468I,110027373072,WESTLAKE VINYLS INC,2468 IND US TRIAL PKWY,CALVERT CITY,MARSHALL,KY,42029,,,37.047546,-88.331895,,WESTLAKE CORP,783918485,WESTLAKE CORP,NA,,NA,NO,325,Chemicals,,,,,,,325199,325180,,,,,1324223224116,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0E-10,0E-10,266.2646000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,266.2646000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,24970.0555800000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,24970.0555800000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,24970.0555800000,25236.3201800000,0E-10,0E-10,266.2646000000,24970.0555800000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,25236.3201800,,PRODUCTION,1.03
2024,4202WWCKRC412NR,110049179416,WACKER CHEMICAL CORP POLYMERS DIV,854 NORTH MAIN STREET,CALVERT CITY,MARSHALL,KY,42029,,,37.044576,-88.354638,,WACKER CHEMICAL CORP,035869044,WACKER CHEMICAL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223160615,Acrylamide,NO,0000079061,79-06-1,7575,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-7,0E-7,,0.00
2024,4202WWCKRC412NR,110049179416,WACKER CHEMICAL CORP POLYMERS DIV,854 NORTH MAIN STREET,CALVERT CITY,MARSHALL,KY,42029,,,37.044576,-88.354638,,WACKER CHEMICAL CORP,035869044,WACKER CHEMICAL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223160627,Acrylic acid,NO,0000079107,79-10-7,7617,YES,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-7,0E-7,,0.00
2024,4202WWCKRC412NR,110049179416,WACKER CHEMICAL CORP POLYMERS DIV,854 NORTH MAIN STREET,CALVERT CITY,MARSHALL,KY,42029,,,37.044576,-88.354638,,WACKER CHEMICAL CORP,035869044,WACKER CHEMICAL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223160680,Ethylene,NO,0000074851,74-85-1,5090,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7652.3456000000,45270.2230000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,52922.5686000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,52922.5686000000,0E-10,0E-10,52922.5686000000,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,1866601.2000000000,0E-10,1919523.7686000,,PRODUCTION,1.13
2024,4202WWCKRC412NR,110049179416,WACKER CHEMICAL CORP POLYMERS DIV,854 NORTH MAIN STREET,CALVERT CITY,MARSHALL,KY,42029,,,37.044576,-88.354638,,WACKER CHEMICAL CORP,035869044,WACKER CHEMICAL CORP,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223160692,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,A,Pounds,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-10,0E-7,0E-7,,0.00
